Timestamp(ns),IMG_num, Position_X(m),Position_Y(m),Position_Z(m),qx,qy,qz,qw, Rotation_X(rad),Rotation_Y(rad),Rotation_Z(rad)
3.29629E+12,914,-5.106,0.196,-8.579,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29631E+12,915,-5.113,0.196,-8.588,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29632E+12,916,-5.12,0.196,-8.597,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29634E+12,917,-5.126,0.196,-8.605,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29636E+12,918,-5.133,0.196,-8.614,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29637E+12,919,-5.14,0.195,-8.622,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29639E+12,920,-5.146,0.195,-8.63,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29641E+12,921,-5.153,0.195,-8.639,-0.15,0.3,0.05,0.94,-0.3,0.61,0.1
3.29642E+12,922,-5.159,0.195,-8.647,-0.14,0.3,0.05,0.94,-0.3,0.61,0.1
3.29644E+12,923,-5.166,0.195,-8.655,-0.14,0.3,0.05,0.94,-0.3,0.61,0.09
3.29646E+12,924,-5.172,0.195,-8.663,-0.14,0.3,0.05,0.94,-0.3,0.61,0.09
3.29647E+12,925,-5.179,0.195,-8.671,-0.14,0.3,0.05,0.94,-0.3,0.61,0.09
3.29649E+12,926,-5.185,0.195,-8.679,-0.14,0.3,0.05,0.94,-0.3,0.61,0.09
3.29651E+12,927,-5.192,0.194,-8.686,-0.14,0.3,0.05,0.94,-0.3,0.61,0.09
3.29652E+12,928,-5.199,0.194,-8.694,-0.14,0.3,0.05,0.94,-0.3,0.61,0.09
3.29654E+12,929,-5.205,0.194,-8.701,-0.14,0.3,0.05,0.94,-0.3,0.61,0.09
3.29656E+12,930,-5.212,0.194,-8.709,-0.14,0.3,0.05,0.94,-0.3,0.62,0.09
3.29657E+12,931,-5.218,0.194,-8.716,-0.14,0.3,0.05,0.94,-0.3,0.62,0.09
3.29659E+12,932,-5.223,0.194,-8.724,-0.15,0.3,0.05,0.94,-0.3,0.62,0.09
3.29661E+12,933,-5.23,0.194,-8.732,-0.15,0.3,0.05,0.94,-0.3,0.62,0.09
3.29662E+12,934,-5.236,0.194,-8.739,-0.15,0.3,0.05,0.94,-0.3,0.62,0.09
3.29664E+12,935,-5.242,0.194,-8.746,-0.15,0.3,0.05,0.94,-0.3,0.62,0.09
3.29666E+12,936,-5.247,0.194,-8.753,-0.14,0.3,0.05,0.94,-0.3,0.62,0.09
3.29667E+12,937,-5.253,0.194,-8.76,-0.14,0.3,0.05,0.94,-0.3,0.62,0.09
3.29669E+12,938,-5.259,0.194,-8.767,-0.15,0.3,0.04,0.94,-0.3,0.62,0.09
3.29671E+12,939,-5.265,0.194,-8.774,-0.15,0.3,0.04,0.94,-0.3,0.62,0.09
3.29672E+12,940,-5.271,0.194,-8.781,-0.15,0.3,0.04,0.94,-0.3,0.62,0.09
3.29674E+12,941,-5.277,0.194,-8.788,-0.15,0.31,0.04,0.94,-0.3,0.62,0.09
3.29676E+12,942,-5.283,0.194,-8.795,-0.14,0.31,0.04,0.94,-0.3,0.62,0.09
3.29677E+12,943,-5.289,0.194,-8.802,-0.14,0.31,0.04,0.94,-0.3,0.62,0.09
3.29679E+12,944,-5.295,0.194,-8.809,-0.14,0.31,0.04,0.94,-0.3,0.62,0.09
3.29681E+12,945,-5.301,0.194,-8.816,-0.15,0.31,0.04,0.94,-0.3,0.63,0.09
3.29682E+12,946,-5.308,0.194,-8.824,-0.15,0.31,0.04,0.94,-0.3,0.63,0.09
3.29684E+12,947,-5.314,0.194,-8.831,-0.15,0.31,0.04,0.94,-0.3,0.63,0.09
3.29686E+12,948,-5.321,0.194,-8.839,-0.15,0.31,0.04,0.94,-0.3,0.63,0.09
3.29687E+12,949,-5.328,0.194,-8.846,-0.15,0.31,0.04,0.94,-0.3,0.63,0.09
3.29689E+12,950,-5.334,0.194,-8.853,-0.15,0.31,0.04,0.94,-0.3,0.63,0.09
3.29691E+12,951,-5.341,0.194,-8.861,-0.15,0.31,0.04,0.94,-0.3,0.63,0.09
3.29692E+12,952,-5.348,0.194,-8.869,-0.15,0.31,0.04,0.94,-0.3,0.63,0.09
3.29694E+12,953,-5.355,0.193,-8.876,-0.15,0.31,0.04,0.94,-0.3,0.63,0.09
3.29696E+12,954,-5.363,0.193,-8.883,-0.15,0.31,0.04,0.94,-0.3,0.63,0.09
3.29697E+12,955,-5.371,0.193,-8.89,-0.15,0.31,0.04,0.94,-0.3,0.63,0.09
3.29699E+12,956,-5.378,0.192,-8.898,-0.15,0.31,0.04,0.94,-0.3,0.63,0.09
3.29701E+12,957,-5.386,0.192,-8.905,-0.15,0.31,0.05,0.94,-0.3,0.63,0.09
3.29702E+12,958,-5.394,0.192,-8.913,-0.15,0.31,0.05,0.94,-0.3,0.63,0.09
3.29704E+12,959,-5.402,0.192,-8.921,-0.15,0.31,0.05,0.94,-0.3,0.63,0.09
3.29706E+12,960,-5.41,0.191,-8.928,-0.15,0.31,0.05,0.94,-0.3,0.64,0.09
3.29707E+12,961,-5.419,0.191,-8.936,-0.15,0.31,0.05,0.94,-0.3,0.64,0.09
3.29709E+12,962,-5.427,0.191,-8.944,-0.15,0.31,0.05,0.94,-0.3,0.64,0.09
3.29711E+12,963,-5.435,0.191,-8.951,-0.15,0.31,0.05,0.94,-0.3,0.64,0.1
3.29712E+12,964,-5.443,0.191,-8.959,-0.14,0.31,0.05,0.94,-0.3,0.64,0.1
3.29714E+12,965,-5.451,0.19,-8.967,-0.14,0.31,0.05,0.94,-0.3,0.64,0.1
3.29716E+12,966,-5.46,0.19,-8.975,-0.14,0.31,0.05,0.94,-0.3,0.64,0.1
3.29717E+12,967,-5.468,0.19,-8.983,-0.14,0.31,0.05,0.94,-0.3,0.64,0.1
3.29719E+12,968,-5.476,0.19,-8.992,-0.14,0.31,0.05,0.94,-0.3,0.64,0.1
3.29721E+12,969,-5.484,0.19,-9,-0.14,0.31,0.05,0.94,-0.3,0.64,0.1
3.29722E+12,970,-5.493,0.19,-9.008,-0.14,0.32,0.05,0.94,-0.29,0.64,0.1
3.29724E+12,971,-5.502,0.189,-9.016,-0.14,0.32,0.05,0.94,-0.29,0.64,0.1
3.29726E+12,972,-5.511,0.189,-9.024,-0.14,0.32,0.05,0.94,-0.29,0.65,0.1
3.29727E+12,973,-5.519,0.189,-9.032,-0.14,0.32,0.05,0.94,-0.29,0.65,0.1
3.29729E+12,974,-5.529,0.189,-9.04,-0.14,0.32,0.05,0.94,-0.29,0.65,0.1
3.29731E+12,975,-5.538,0.189,-9.049,-0.14,0.32,0.05,0.94,-0.29,0.65,0.1
3.29732E+12,976,-5.547,0.188,-9.057,-0.14,0.32,0.05,0.94,-0.29,0.65,0.1
3.29734E+12,977,-5.557,0.188,-9.066,-0.14,0.32,0.05,0.94,-0.29,0.65,0.1
3.29736E+12,978,-5.566,0.188,-9.074,-0.14,0.32,0.05,0.94,-0.29,0.65,0.1
3.29737E+12,979,-5.576,0.187,-9.083,-0.14,0.32,0.05,0.94,-0.29,0.65,0.1
3.29739E+12,980,-5.586,0.188,-9.091,-0.14,0.32,0.05,0.94,-0.29,0.65,0.1
3.29741E+12,981,-5.596,0.187,-9.1,-0.14,0.32,0.05,0.94,-0.29,0.66,0.1
3.29742E+12,982,-5.606,0.187,-9.109,-0.14,0.32,0.05,0.93,-0.29,0.66,0.1
3.29744E+12,983,-5.616,0.187,-9.117,-0.14,0.32,0.05,0.93,-0.29,0.66,0.1
3.29746E+12,984,-5.626,0.187,-9.125,-0.14,0.32,0.05,0.93,-0.29,0.66,0.1
3.29747E+12,985,-5.637,0.187,-9.133,-0.14,0.32,0.05,0.93,-0.29,0.66,0.1
3.29749E+12,986,-5.647,0.187,-9.142,-0.14,0.32,0.05,0.93,-0.29,0.66,0.1
3.29751E+12,987,-5.658,0.187,-9.15,-0.14,0.33,0.05,0.93,-0.29,0.67,0.1
3.29752E+12,988,-5.668,0.187,-9.158,-0.14,0.33,0.05,0.93,-0.29,0.67,0.1
3.29754E+12,989,-5.679,0.187,-9.166,-0.14,0.33,0.05,0.93,-0.29,0.67,0.1
3.29756E+12,990,-5.69,0.187,-9.174,-0.14,0.33,0.05,0.93,-0.29,0.67,0.1
3.29757E+12,991,-5.701,0.186,-9.182,-0.14,0.33,0.05,0.93,-0.29,0.67,0.1
3.29759E+12,992,-5.711,0.186,-9.189,-0.14,0.33,0.05,0.93,-0.29,0.67,0.1
3.29761E+12,993,-5.722,0.186,-9.197,-0.14,0.33,0.05,0.93,-0.29,0.68,0.1
3.29762E+12,994,-5.733,0.185,-9.204,-0.14,0.33,0.05,0.93,-0.29,0.68,0.1
3.29764E+12,995,-5.744,0.185,-9.212,-0.14,0.33,0.05,0.93,-0.29,0.68,0.1
3.29766E+12,996,-5.755,0.185,-9.219,-0.14,0.33,0.05,0.93,-0.29,0.68,0.1
3.29767E+12,997,-5.765,0.185,-9.226,-0.14,0.33,0.05,0.93,-0.29,0.68,0.1
3.29769E+12,998,-5.776,0.185,-9.234,-0.14,0.34,0.05,0.93,-0.29,0.69,0.1
3.29771E+12,999,-5.786,0.185,-9.241,-0.14,0.34,0.05,0.93,-0.29,0.69,0.1
3.29772E+12,1000,-5.798,0.185,-9.248,-0.14,0.34,0.05,0.93,-0.29,0.69,0.1
3.29774E+12,1001,-5.809,0.184,-9.255,-0.14,0.34,0.05,0.93,-0.29,0.69,0.1
3.29776E+12,1002,-5.82,0.184,-9.262,-0.14,0.34,0.05,0.93,-0.29,0.7,0.1
3.29777E+12,1003,-5.831,0.184,-9.269,-0.14,0.34,0.05,0.93,-0.29,0.7,0.1
3.29779E+12,1004,-5.842,0.183,-9.275,-0.14,0.34,0.05,0.93,-0.29,0.7,0.1
3.29781E+12,1005,-5.853,0.183,-9.282,-0.14,0.34,0.05,0.93,-0.29,0.7,0.1
3.29782E+12,1006,-5.865,0.183,-9.289,-0.14,0.34,0.05,0.93,-0.29,0.7,0.1
3.29784E+12,1007,-5.876,0.182,-9.296,-0.14,0.34,0.05,0.93,-0.29,0.7,0.1
3.29786E+12,1008,-5.887,0.181,-9.302,-0.14,0.34,0.05,0.93,-0.29,0.71,0.1
3.29787E+12,1009,-5.899,0.181,-9.309,-0.14,0.35,0.05,0.93,-0.29,0.71,0.1
3.29789E+12,1010,-5.91,0.181,-9.315,-0.14,0.35,0.05,0.93,-0.29,0.71,0.1
3.29791E+12,1011,-5.921,0.181,-9.322,-0.14,0.35,0.05,0.93,-0.29,0.71,0.1
3.29792E+12,1012,-5.933,0.18,-9.329,-0.14,0.35,0.05,0.93,-0.29,0.72,0.1
3.29794E+12,1013,-5.944,0.18,-9.336,-0.14,0.35,0.05,0.93,-0.29,0.72,0.11
3.29796E+12,1014,-5.954,0.18,-9.342,-0.14,0.35,0.05,0.92,-0.29,0.72,0.11
3.29797E+12,1015,-5.965,0.18,-9.349,-0.14,0.35,0.05,0.92,-0.29,0.72,0.11
3.29799E+12,1016,-5.976,0.179,-9.355,-0.14,0.35,0.05,0.92,-0.29,0.72,0.11
3.29801E+12,1017,-5.988,0.18,-9.362,-0.14,0.35,0.05,0.92,-0.29,0.73,0.11
3.29802E+12,1018,-5.999,0.179,-9.368,-0.14,0.35,0.05,0.92,-0.28,0.73,0.11
3.29804E+12,1019,-6.01,0.179,-9.375,-0.14,0.36,0.05,0.92,-0.28,0.73,0.11
3.29806E+12,1020,-6.021,0.179,-9.381,-0.14,0.36,0.05,0.92,-0.28,0.73,0.11
3.29807E+12,1021,-6.033,0.179,-9.387,-0.14,0.36,0.05,0.92,-0.28,0.73,0.11
3.29809E+12,1022,-6.044,0.179,-9.394,-0.14,0.36,0.05,0.92,-0.28,0.74,0.11
3.29811E+12,1023,-6.055,0.178,-9.4,-0.14,0.36,0.05,0.92,-0.28,0.74,0.11
3.29812E+12,1024,-6.066,0.178,-9.406,-0.14,0.36,0.05,0.92,-0.28,0.74,0.11
3.29814E+12,1025,-6.078,0.178,-9.412,-0.14,0.36,0.05,0.92,-0.28,0.74,0.11
3.29816E+12,1026,-6.09,0.178,-9.418,-0.14,0.36,0.05,0.92,-0.28,0.74,0.11
3.29817E+12,1027,-6.101,0.177,-9.424,-0.14,0.36,0.05,0.92,-0.28,0.74,0.11
3.29819E+12,1028,-6.111,0.177,-9.431,-0.14,0.36,0.05,0.92,-0.28,0.75,0.11
3.29821E+12,1029,-6.123,0.177,-9.437,-0.14,0.36,0.05,0.92,-0.28,0.75,0.11
3.29822E+12,1030,-6.134,0.176,-9.444,-0.14,0.36,0.06,0.92,-0.28,0.75,0.11
3.29824E+12,1031,-6.145,0.176,-9.45,-0.14,0.37,0.06,0.92,-0.28,0.75,0.11
3.29826E+12,1032,-6.156,0.175,-9.457,-0.14,0.37,0.06,0.92,-0.28,0.75,0.12
3.29827E+12,1033,-6.168,0.175,-9.463,-0.14,0.37,0.06,0.92,-0.28,0.75,0.12
3.29829E+12,1034,-6.178,0.175,-9.47,-0.14,0.37,0.06,0.92,-0.28,0.75,0.12
3.29831E+12,1035,-6.189,0.174,-9.477,-0.14,0.37,0.06,0.92,-0.28,0.76,0.12
3.29832E+12,1036,-6.2,0.174,-9.484,-0.14,0.37,0.06,0.92,-0.28,0.76,0.12
3.29834E+12,1037,-6.21,0.174,-9.491,-0.13,0.37,0.06,0.92,-0.28,0.76,0.12
3.29836E+12,1038,-6.221,0.174,-9.498,-0.13,0.37,0.06,0.92,-0.28,0.76,0.12
3.29837E+12,1039,-6.231,0.174,-9.505,-0.13,0.37,0.06,0.92,-0.28,0.76,0.12
3.29839E+12,1040,-6.241,0.174,-9.512,-0.13,0.37,0.06,0.92,-0.27,0.76,0.12
3.29841E+12,1041,-6.252,0.174,-9.519,-0.13,0.37,0.06,0.92,-0.27,0.76,0.12
3.29842E+12,1042,-6.262,0.174,-9.526,-0.13,0.37,0.06,0.92,-0.27,0.76,0.12
3.29844E+12,1043,-6.273,0.174,-9.533,-0.13,0.37,0.06,0.92,-0.27,0.76,0.12
3.29846E+12,1044,-6.282,0.174,-9.54,-0.13,0.37,0.06,0.92,-0.27,0.76,0.12
3.29847E+12,1045,-6.292,0.174,-9.548,-0.13,0.37,0.06,0.92,-0.27,0.76,0.13
3.29849E+12,1046,-6.302,0.174,-9.556,-0.13,0.37,0.06,0.92,-0.27,0.76,0.13
3.29851E+12,1047,-6.311,0.174,-9.564,-0.13,0.37,0.06,0.92,-0.27,0.76,0.13
3.29852E+12,1048,-6.321,0.174,-9.572,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29854E+12,1049,-6.33,0.174,-9.579,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29856E+12,1050,-6.339,0.174,-9.587,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29857E+12,1051,-6.348,0.174,-9.595,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29859E+12,1052,-6.358,0.174,-9.603,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29861E+12,1053,-6.367,0.174,-9.611,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29862E+12,1054,-6.376,0.174,-9.619,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29864E+12,1055,-6.385,0.174,-9.627,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29866E+12,1056,-6.393,0.173,-9.635,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29867E+12,1057,-6.402,0.174,-9.644,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29869E+12,1058,-6.411,0.173,-9.652,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29871E+12,1059,-6.419,0.173,-9.66,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29872E+12,1060,-6.427,0.173,-9.668,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29874E+12,1061,-6.436,0.173,-9.677,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29876E+12,1062,-6.444,0.173,-9.685,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29877E+12,1063,-6.451,0.173,-9.693,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29879E+12,1064,-6.459,0.173,-9.701,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29881E+12,1065,-6.467,0.172,-9.709,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29882E+12,1066,-6.475,0.172,-9.717,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29884E+12,1067,-6.482,0.172,-9.725,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29886E+12,1068,-6.49,0.172,-9.732,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29887E+12,1069,-6.497,0.172,-9.739,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29889E+12,1070,-6.504,0.172,-9.747,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29891E+12,1071,-6.511,0.172,-9.754,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29892E+12,1072,-6.518,0.172,-9.761,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29894E+12,1073,-6.525,0.171,-9.768,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29896E+12,1074,-6.531,0.171,-9.775,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29897E+12,1075,-6.537,0.171,-9.782,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29899E+12,1076,-6.544,0.171,-9.788,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29901E+12,1077,-6.55,0.171,-9.795,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29902E+12,1078,-6.556,0.171,-9.802,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29904E+12,1079,-6.562,0.172,-9.809,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29906E+12,1080,-6.568,0.172,-9.816,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29907E+12,1081,-6.575,0.172,-9.823,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29909E+12,1082,-6.58,0.172,-9.829,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29911E+12,1083,-6.586,0.172,-9.837,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29912E+12,1084,-6.592,0.172,-9.844,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29914E+12,1085,-6.598,0.172,-9.85,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29916E+12,1086,-6.604,0.172,-9.858,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29917E+12,1087,-6.609,0.172,-9.865,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29919E+12,1088,-6.615,0.172,-9.872,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29921E+12,1089,-6.621,0.172,-9.879,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29922E+12,1090,-6.627,0.172,-9.886,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29924E+12,1091,-6.633,0.172,-9.892,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29926E+12,1092,-6.639,0.172,-9.9,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29927E+12,1093,-6.645,0.172,-9.907,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29929E+12,1094,-6.651,0.172,-9.914,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29931E+12,1095,-6.657,0.172,-9.922,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29932E+12,1096,-6.663,0.172,-9.929,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29934E+12,1097,-6.669,0.172,-9.936,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29936E+12,1098,-6.675,0.172,-9.943,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29937E+12,1099,-6.682,0.172,-9.95,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29939E+12,1100,-6.688,0.172,-9.958,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29941E+12,1101,-6.695,0.172,-9.964,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29942E+12,1102,-6.702,0.172,-9.971,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29944E+12,1103,-6.709,0.172,-9.978,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29946E+12,1104,-6.716,0.172,-9.985,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29947E+12,1105,-6.723,0.172,-9.992,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29949E+12,1106,-6.73,0.173,-9.998,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29951E+12,1107,-6.737,0.173,-10.006,-0.13,0.37,0.06,0.92,-0.27,0.77,0.13
3.29952E+12,1108,-6.744,0.173,-10.013,-0.13,0.37,0.06,0.92,-0.27,0.76,0.13
3.29954E+12,1109,-6.751,0.172,-10.021,-0.13,0.37,0.06,0.92,-0.27,0.76,0.13
3.29956E+12,1110,-6.759,0.172,-10.029,-0.13,0.37,0.06,0.92,-0.27,0.76,0.13
3.29957E+12,1111,-6.767,0.171,-10.037,-0.13,0.37,0.06,0.92,-0.27,0.76,0.13
3.29959E+12,1112,-6.775,0.171,-10.044,-0.13,0.37,0.06,0.92,-0.27,0.76,0.13
3.29961E+12,1113,-6.783,0.171,-10.052,-0.13,0.37,0.06,0.92,-0.27,0.76,0.13
3.29962E+12,1114,-6.792,0.171,-10.06,-0.13,0.37,0.06,0.92,-0.27,0.76,0.13
3.29964E+12,1115,-6.799,0.171,-10.068,-0.13,0.37,0.06,0.92,-0.26,0.76,0.13
3.29966E+12,1116,-6.807,0.17,-10.076,-0.13,0.37,0.06,0.92,-0.26,0.76,0.13
3.29967E+12,1117,-6.816,0.169,-10.084,-0.13,0.37,0.06,0.92,-0.26,0.76,0.13
3.29969E+12,1118,-6.824,0.169,-10.093,-0.13,0.37,0.06,0.92,-0.27,0.76,0.13
3.29971E+12,1119,-6.834,0.169,-10.1,-0.13,0.37,0.06,0.92,-0.27,0.76,0.13
3.29972E+12,1120,-6.843,0.169,-10.108,-0.13,0.37,0.06,0.92,-0.26,0.76,0.13
3.29974E+12,1121,-6.852,0.168,-10.117,-0.13,0.37,0.07,0.92,-0.26,0.76,0.13
3.29976E+12,1122,-6.87,0.168,-10.133,-0.13,0.37,0.07,0.92,-0.26,0.76,0.13
3.29979E+12,1123,-6.88,0.167,-10.141,-0.13,0.37,0.07,0.92,-0.26,0.77,0.13
3.29981E+12,1124,-6.898,0.167,-10.156,-0.13,0.37,0.07,0.92,-0.26,0.77,0.13
3.29984E+12,1125,-6.908,0.167,-10.165,-0.13,0.37,0.07,0.92,-0.26,0.77,0.13
3.29986E+12,1126,-6.927,0.166,-10.181,-0.13,0.37,0.07,0.92,-0.26,0.77,0.13
3.29989E+12,1127,-6.937,0.165,-10.189,-0.13,0.37,0.07,0.92,-0.26,0.77,0.13
3.29991E+12,1128,-6.958,0.164,-10.206,-0.13,0.37,0.07,0.92,-0.26,0.77,0.13
3.29994E+12,1129,-6.968,0.164,-10.214,-0.13,0.38,0.07,0.92,-0.27,0.77,0.13
3.29996E+12,1130,-6.978,0.164,-10.223,-0.13,0.38,0.07,0.92,-0.27,0.77,0.13
3.29997E+12,1131,-6.999,0.163,-10.239,-0.13,0.38,0.06,0.91,-0.27,0.78,0.13
3.30001E+12,1132,-7.009,0.162,-10.247,-0.13,0.38,0.06,0.91,-0.27,0.78,0.13
3.30002E+12,1133,-7.031,0.161,-10.263,-0.13,0.38,0.06,0.91,-0.27,0.78,0.13
3.30006E+12,1134,-7.042,0.161,-10.271,-0.13,0.38,0.06,0.91,-0.27,0.78,0.13
3.30007E+12,1135,-7.064,0.16,-10.286,-0.13,0.38,0.06,0.91,-0.27,0.79,0.13
3.30011E+12,1136,-7.076,0.159,-10.294,-0.13,0.38,0.06,0.91,-0.27,0.79,0.13
3.30012E+12,1137,-7.097,0.158,-10.309,-0.13,0.38,0.06,0.91,-0.27,0.79,0.13
3.30016E+12,1138,-7.109,0.157,-10.316,-0.13,0.38,0.06,0.91,-0.27,0.79,0.13
3.30017E+12,1139,-7.131,0.156,-10.33,-0.13,0.39,0.06,0.91,-0.27,0.8,0.13
3.30021E+12,1140,-7.142,0.155,-10.338,-0.13,0.39,0.06,0.91,-0.27,0.8,0.13
3.30022E+12,1141,-7.154,0.155,-10.345,-0.13,0.39,0.06,0.91,-0.27,0.8,0.13
3.30024E+12,1142,-7.176,0.155,-10.358,-0.13,0.39,0.06,0.91,-0.27,0.8,0.13
3.30027E+12,1143,-7.187,0.154,-10.366,-0.13,0.39,0.06,0.91,-0.27,0.81,0.13
3.30029E+12,1144,-7.209,0.153,-10.379,-0.13,0.39,0.06,0.91,-0.27,0.81,0.13
3.30032E+12,1145,-7.221,0.153,-10.386,-0.13,0.39,0.06,0.91,-0.27,0.81,0.13
3.30034E+12,1146,-7.243,0.152,-10.399,-0.13,0.39,0.06,0.91,-0.27,0.81,0.13
3.30037E+12,1147,-7.255,0.152,-10.405,-0.13,0.4,0.06,0.91,-0.27,0.82,0.13
3.30039E+12,1148,-7.278,0.151,-10.418,-0.13,0.4,0.06,0.91,-0.27,0.82,0.13
3.30042E+12,1149,-7.29,0.151,-10.424,-0.13,0.4,0.06,0.91,-0.27,0.82,0.13
3.30044E+12,1150,-7.301,0.151,-10.431,-0.13,0.4,0.06,0.91,-0.27,0.82,0.13
3.30046E+12,1151,-7.324,0.15,-10.443,-0.13,0.4,0.06,0.9,-0.27,0.83,0.13
